Device,Max Clients,Unique Clients,Building
Keller 3rd Fl Lounge,2,13,Keller
Watanabe 114,1,4,Watanabe
Keller 218,3,6,Keller
Keller 103 LAVA,0,1,Keller
Watanabe 415,0,0,Watanabe
Watanabe 225 Hallway,1,3,Watanabe
Keller 219,1,8,Keller
Keller 401A Hallway,2,4,Keller
Keller 301A Hallway,1,3,Keller
Keller 413,1,2,Keller
Keller 402,0,0,Keller
Keller 303 Ewa,0,1,Keller
Keller 214,4,12,Keller
Keller 213,1,3,Keller
Keller 304A Hallway,1,2,Keller
Keller 304 Hallway,1,4,Keller
Keller 313,1,3,Keller
Keller 301,0,0,Keller
Keller 302 DH,1,2,Keller
Keller 302 Ewa,1,2,Keller
Keller 303 DH,1,3,Keller
Keller 403 Hallway,3,4,Keller
Keller 314,1,2,Keller
Keller 414,1,1,Keller
Keller 403,0,2,Keller
Keller 401,2,2,Keller
Bilger Hall 319 Makai,1,2,Bilger Hall
Bilger Hall 309,2,7,Bilger Hall
Keller 102 Makai Ewa,0,0,Keller
Keller 102 Makai DH,1,1,Keller
Keller 102 Mauka,0,0,Keller
Keller 201,1,1,Keller
Keller 404,1,2,Keller
Bilger Hall 335 Mauka DH,0,0,Bilger Hall
Bilger Hall 201,0,4,Bilger Hall
Keller 406,2,2,Keller
Bilger Hall 212,1,2,Bilger Hall
Bilger Hall 337,0,0,Bilger Hall
Keller 209,3,5,Keller
Bilger Hall 314,1,4,Bilger Hall
Bilger Hall 239 Hallway,7,7,Bilger Hall
Keller 203,2,11,Keller
Bilger Hall 335 Mauka Ewa,1,2,Bilger Hall
Keller 103 Vault,0,0,Keller
Keller 204,0,1,Keller
Bilger Hall 341A,1,1,Bilger Hall
Bilger Hall 152 Ewa Mauka,0,0,Bilger Hall
Bilger Hall 116,0,0,Bilger Hall
Bilger Hall 150 Ewa,0,2,Bilger Hall
Bilger Hall 112,1,6,Bilger Hall
Bilger Hall 311A,1,2,Bilger Hall
Bilger Hall 335 Makai Ewa,1,3,Bilger Hall
Bilger Addition 302 Hallway,3,8,Bilger Addition
Krauss 114,1,6,Krauss
Bilger Addition 508,0,1,Bilger Addition
Krauss Annex 19 Rm 2,1,1,Krauss
Bilger Addition 115 Hallway,3,19,Bilger Addition
Krauss 111,2,7,Krauss
Krauss 115,2,7,Krauss
Bilger Addition 419 Hallway,0,3,Bilger Addition
Krauss Annex 19 Rm 5,0,2,Krauss
Bilger Addition 116 Hallway,0,0,Bilger Addition
Bilger Addition 418 Hallway,1,3,Bilger Addition
Bilger Addition 209,0,0,Bilger Addition
Bilger Hall 150 Makai,1,3,Bilger Hall
Bilger Hall 104,2,8,Bilger Hall
Bilger Addition 102 Hallway,2,15,Bilger Addition
Bilger Addition 317,0,0,Bilger Addition
Krauss Annex U Rm 1,1,44,Krauss
Bilger Addition 307 Hallway,1,5,Bilger Addition
Bilger Addition 402 Hallway,1,7,Bilger Addition
Bilger Addition 511,2,4,Bilger Addition
Bilger Addition 407 Hallway,1,4,Bilger Addition
Krauss 101 (Outside 101D),0,5,Krauss
Krauss 118,4,11,Krauss
Krauss 102C,2,23,Krauss
Krauss 113 Conference Room,1,4,Krauss
Krauss 102D,0,1,Krauss
Burns 4020,2,2,Burns
Kennedy 104 Hallway,1,2,Kennedy
Kennedy 204,1,2,Kennedy
Kennedy Mezzanine,2,3,Kennedy
Kennedy 111 Hallway,0,1,Kennedy
Kennedy Theatre Box Office (rm 207),2,4,Kennedy
Kennedy Landing Outside 404,0,1,Kennedy
Student Health 103 Hallway,4,13,Student Health
Student Health 154 Hallway,5,12,Student Health
Student Health 108,4,13,Student Health
Student Health 146,2,4,Student Health
Kennedy 209 Makai,1,2,Kennedy
Kennedy 210B,2,3,Kennedy
Student Health 122 Hallway,7,18,Student Health
Student Health 114 Hallway,1,1,Student Health
Student Health 111 Hallway,1,4,Student Health
Student Health 136 Hallway,2,13,Student Health
Building 37 Ewa,1,6,Building 37
Building 37 DH,2,8,Building 37
Parking Kiosk EWC,1,11,Entrance Kiosks
MSB 434 Hallway,1,2,Marine Science Building
MSB 312,0,2,Marine Science Building
MSB 102,1,2,Marine Science Building
MSB 317C Hallway,0,3,Marine Science Building
MSB 114 DH Makai,0,0,Marine Science Building
MSB 113,0,0,Marine Science Building
MSB 229 Hallway,0,2,Marine Science Building
MSB 401,0,0,Marine Science Building
MSB 617 Hallway,1,1,Marine Science Building
MSB 414 Hallway,1,2,Marine Science Building
MSB 532 Hallway,1,1,Marine Science Building
MSB 620 Hallway,0,0,Marine Science Building
MSB 100 Hallway,2,6,Marine Science Building
MSB 428 Hallway,0,0,Marine Science Building
MSB 100 DH Makai,0,0,Marine Science Building
MSB 114 Ewa Mauka,0,0,Marine Science Building
MSB 513 Hallway,0,0,Marine Science Building
MSB 301 Hallway,2,3,Marine Science Building
MSB 502,0,0,Marine Science Building
MSB 303,0,4,Marine Science Building
MSB 422,0,0,Marine Science Building
MSB 421 Hallway,0,0,Marine Science Building
MSB 227,1,3,Marine Science Building
MSB 507 Hallway,0,0,Marine Science Building
MSB 307,0,2,Marine Science Building
MSB 212 Hallway,0,1,Marine Science Building
MSB 100 DH Mauka,1,2,Marine Science Building
MSB 626 Hallway,3,3,Marine Science Building
MSB 603 Hallway,1,1,Marine Science Building
MSB 631 Hallway,1,1,Marine Science Building
MSB 205,1,3,Marine Science Building
MSB 315,0,1,Marine Science Building
MSB 522 Hallway,2,2,Marine Science Building
Art 127 Tempo,0,0,Art
Art 103,0,0,Art
MSB 405,1,2,Marine Science Building
MSB 100 Ewa Makai,0,0,Marine Science Building
MSB 114 DH Mauka,0,0,Marine Science Building
Art 331,0,0,Art
MSB 211,2,5,Marine Science Building
MSB 411 Hallway,6,9,Marine Science Building
Art 330,0,0,Art
MSB 519 Hallway,0,1,Marine Science Building
Art 132 Mauka DH,1,1,Art
MSB 430 Hallway,1,1,Marine Science Building
Holmes 286 Hallway,1,2,Holmes Hall
Kuykendall 401A,0,0,Kuykendall
Kuykendall 201 Hallway,1,1,Kuykendall
Kuykendall 305,1,2,Kuykendall
Kuykendall 101 Hallway DH,1,3,Kuykendall
MSB 425 Hallway,0,1,Marine Science Building
MSB 305 Hallway,1,2,Marine Science Building
MSB 316,0,1,Marine Science Building
Art 101 Ewa,1,6,Art
MSB 606 Hallway,2,3,Marine Science Building
MSB 110,0,1,Marine Science Building
Art 207,0,1,Art
MSB 500A,2,3,Marine Science Building
MSB 314,1,1,Marine Science Building
MSB 401 Hallway,1,3,Marine Science Building
MSB 108,0,1,Marine Science Building
MSB 528 Hallway,2,2,Marine Science Building
Art 341,0,0,Art
Art 337,0,0,Art
MSB 419 Hallway,1,3,Marine Science Building
Art 350,4,7,Art
MSB 200,2,2,Marine Science Building
MSB 404,1,2,Marine Science Building
Art 365,0,0,Art
Art 343,2,5,Art
Art 302,0,0,Art
MSB 107,0,0,Marine Science Building
Art 363,0,0,Art
MSB 218 Hallway,3,3,Marine Science Building
MSB 207 Hallway,0,0,Marine Science Building
MSB 633 Hallway,0,0,Marine Science Building
MSB 203,1,3,Marine Science Building
MSB 515 Hallway,0,0,Marine Science Building
MSB 325 Hallway,0,1,Marine Science Building
MSB 604,2,2,Marine Science Building
MSB 322 Hallway,0,0,Marine Science Building
MSB 612 Hallway,3,3,Marine Science Building
MSB 205C Hallway,1,1,Marine Science Building
Art 143,3,17,Art
Art 121,0,0,Art
Art 119,0,0,Art
Art 142,1,8,Art
Art 325,1,2,Art
Art 101,0,0,Art
Art 223,1,5,Art
Art 366,0,1,Art
Art 112,0,0,Art
Art 328,0,1,Art
Art 301,0,0,Art
Art 201 Hallway,1,3,Art
Art 306,1,3,Art
Art 125 Tempo,1,5,Art
Art 335,0,0,Art
Art 373,2,16,Art
Art 213,0,0,Art
Art 141,1,7,Art
Art 357,0,2,Art
Art 336,2,4,Art
Art 360,1,3,Art
Art 316,0,0,Art
Art 214,1,4,Art
Art 214 CA,0,0,Art
Art 303,1,2,Art
Art 132 Makai DH,0,0,Art
Art 137,1,12,Art
Art 321,0,9,Art
Art 218,0,0,Art
Art 215,0,0,Art
Art 322,1,15,Art
Art 370,0,1,Art
Art 346,1,4,Art
Art 114,0,0,Art
Art 311,0,0,Art
Art 331T,1,5,Art
Art 364,1,3,Art
Art 204,1,2,Art
Art 355,2,4,Art
Art 132 Mauka,0,0,Art
Art 132 Makai,0,0,Art
Art 144,0,1,Art
Art 103C,0,0,Art
Art 210,2,2,Art
Art 339,0,1,Art
Art 134,0,0,Art
Art 205 Hallway,0,0,Art
Art 314,1,7,Art
Art 110,0,2,Art
Art 119A,1,11,Art
Sakamaki D301 Hallway,1,2,Sakamaki
Sakamaki B401 Hallway,2,5,Sakamaki
Sakamaki C301,1,1,Sakamaki
Sakamaki A104,2,8,Sakamaki
Sakamaki A300,1,1,Sakamaki
Sakamaki A102,0,3,Sakamaki
Sakamaki D306 Hallway,2,3,Sakamaki
Sakamaki C103,2,2,Sakamaki
Sakamaki C204B,3,5,Sakamaki
Sakamaki B309,1,1,Sakamaki
Sakamaki BET,1,1,Sakamaki
Sakamaki B211,0,0,Sakamaki
Sakamaki A415 Hallway,0,2,Sakamaki
Sakamaki D202H Hallway,0,1,Sakamaki
Sakamaki A201 Hallway,0,0,Sakamaki
Sakamaki D400 Hallway,5,5,Sakamaki
Sakamaki C308,1,1,Sakamaki
Sakamaki A311 Hallway,0,1,Sakamaki
Sakamaki A101,1,5,Sakamaki
Sakamaki A407 Hallway,1,1,Sakamaki
Sakamaki D101 Makai,1,7,Sakamaki
Sakamaki C102,1,4,Sakamaki
Sakamaki B416A Hallway,1,2,Sakamaki
Sakamaki D202C Hallway,0,1,Sakamaki
Sakamaki C407 Hallway,2,2,Sakamaki
Sakamaki D400A,0,1,Sakamaki
Sakamaki C400 Hallway,1,1,Sakamaki
Sakamaki B201 Hallway,1,1,Sakamaki
Sakamaki B102,1,3,Sakamaki
Sakamaki D303 Hallway,1,1,Sakamaki
Sakamaki B414,0,0,Sakamaki
Sakamaki B104,1,9,Sakamaki
Sakamaki B305 Hallway,2,2,Sakamaki
Sakamaki D101 Mauka,1,4,Sakamaki
Sakamaki B308,0,0,Sakamaki
Sakamaki D102,2,2,Sakamaki
Sakamaki C204A,0,0,Sakamaki
Sakamaki A206 Hallway,0,0,Sakamaki
Sakamaki B211 Hallway,0,0,Sakamaki
Sakamaki A305 Hallway,1,4,Sakamaki
Sakamaki C104,1,3,Sakamaki
Sakamaki B414 Hallway,0,2,Sakamaki
Sakamaki A103,0,7,Sakamaki
POST 602,0,2,POST
POST 537,1,2,POST
POST 201,1,4,POST
POST 011 Hallway,0,0,POST
POST 723,2,3,POST
POST 311,4,5,POST
POST 820,2,3,POST
POST 413 Hallway,1,1,POST
POST 314,1,1,POST
POST 105F,5,9,POST
POST 203,1,2,POST
POST 544,0,1,POST
POST 028,4,5,POST
POST 126 Makai,2,5,POST
POST 013 Hallway,0,0,POST
POST 406C Hallway,2,3,POST
POST 109 Mauka,2,3,POST
POST 521,0,2,POST
POST 609,1,2,POST
POST 121,2,3,POST
POST 703,0,0,POST
POST 205,3,3,POST
POST 105B,3,3,POST
POST 606,1,2,POST
POST 612,0,1,POST
POST 406H Hallway,0,0,POST
POST 814,3,3,POST
POST 702 Hallway,0,1,POST
POST 517,1,2,POST
POST 318B,0,0,POST
POST 807B,3,3,POST
POST 305,5,7,POST
POST 708 Hallway,0,1,POST
POST 316,1,3,POST
POST 805 Hallway,0,2,POST
POST 708,0,0,POST
POST 617,1,2,POST
POST 524,0,1,POST
POST 401A,1,1,POST
POST 412C Hallway,1,1,POST
POST 630A,0,0,POST
POST 325,1,1,POST
POST 810 Hallway,2,3,POST
POST 720 Hallway,2,4,POST
POST 733,1,3,POST
POST 813 Hallway,1,1,POST
POST 2nd Fl Foyer,1,9,POST
POST 414,1,7,POST
POST BET,0,0,POST
POST 303,0,2,POST
POST 418,0,0,POST
POST 406E,1,2,POST
POST 427,1,5,POST
POST 214,2,5,POST
POST 823,2,3,POST
POST 401,1,1,POST
POST 512,0,2,POST
POST 801,1,4,POST
Art 124 Hallway,1,1,Art
POST 535,1,2,POST
POST 207G,4,7,POST
POST 409D,1,1,POST
POST 028B,3,4,POST
POST 615,2,3,POST
POST 505,0,1,POST
POST 109 Makai,0,0,POST
POST 501,1,2,POST
POST 819,2,3,POST
POST 515A Hallway,1,2,POST
POST 509,3,4,POST
POST 319,2,4,POST
POST 409G Hallway,1,1,POST
POST 207C,2,4,POST
POST 112A,0,1,POST
POST 103,0,2,POST
POST 126 Mauka,1,7,POST
POST 714 Hallway,3,3,POST
POST 413,1,1,POST
POST 802,1,3,POST
POST 842,2,4,POST
POST 134,3,5,POST
POST 409B Hallway,2,2,POST
POST 208,1,3,POST
POST 415,1,2,POST
POST 601,0,1,POST
POST 127 Mauka,0,1,POST
POST 818,0,1,POST
POST 706,0,0,POST
POST 613 Hallway,1,1,POST
POST 302,1,1,POST
Bilger Addition 217 Hallway,1,2,Bilger Addition
Krauss 101B Hallway,3,7,Krauss
Bilger Hall 207,1,2,Bilger Hall
Bilger Addition 103 Hallway,1,2,Bilger Addition
Bilger Addition 105 Hallway,3,9,Bilger Addition
Bilger Addition 405 Hallway,2,3,Bilger Addition
Bilger Hall 152 DH Mauka,1,4,Bilger Hall
Bilger Hall 235 Hallway,0,3,Bilger Hall
Bilger Hall 107,1,3,Bilger Hall
Bilger Hall 150 Mauka,1,2,Bilger Hall
Bilger Hall 335 Makai DH,0,1,Bilger Hall
Krauss 014,1,1,Krauss
Bilger Hall 152 DH Makai,1,3,Bilger Hall
Bilger Hall 214,0,0,Bilger Hall
Krauss 120,1,2,Krauss
Bilger Hall 247 Hallway,0,2,Bilger Hall
Bilger Hall 319 Mauka,2,3,Bilger Hall
Krauss 023,3,6,Krauss
Bilger Hall 321,2,5,Bilger Hall
Bilger Hall 205,0,1,Bilger Hall
Bilger Hall 251,0,0,Bilger Hall
Krauss 011,0,0,Krauss
Krauss 002 Gallery,0,3,Krauss
Bilger Addition 214 Hallway,3,28,Bilger Addition
Bilger Hall 152 Ewa Makai,0,1,Bilger Hall
Krauss 004A,4,24,Krauss
Bilger Hall 303 Hallway,1,4,Bilger Hall
Krauss 110,1,9,Krauss
Bilger Hall 301,1,1,Bilger Hall
Bilger Addition 303 Hallway,2,3,Bilger Addition
Krauss 101J Hallway,0,4,Krauss
Bilger Hall 202,0,0,Bilger Hall
Bilger Hall 338,1,1,Bilger Hall
Bilger Hall 341,0,0,Bilger Hall
Krauss 001,1,2,Krauss
Bilger Addition 001 Hallway,0,0,Bilger Addition
Bilger Addition 211 Hallway,2,16,Bilger Addition
Bilger Hall 245 Hallway,0,0,Bilger Hall
Bilger Addition 416 Hallway,2,2,Bilger Addition
Bilger Addition 118 Hallway,2,10,Bilger Addition
Bilger Hall 119,2,5,Bilger Hall
Bilger Addition 206 Hallway,0,4,Bilger Addition
Krauss 017A Hallway,1,2,Krauss
Bilger Addition 012,0,1,Bilger Addition
Krauss 003,1,6,Krauss
Krauss Annex U Rm 7,2,5,Krauss
Bilger Addition 004 Hallway,0,0,Bilger Addition
Bilger Addition 205 Hallway,0,0,Bilger Addition
Krauss 012,1,3,Krauss
Bilger Addition 320 Hallway,1,6,Bilger Addition
POST 816,0,0,POST
POST 037,0,0,POST
POST 003,1,4,POST
POST 318A,1,1,POST
POST 619F,1,3,POST
POST 127 Makai,1,9,POST
POST 621A,1,2,POST
ITC 301 Cubicle 322,2,4,ITC
ITC 101 Cubicle 111,6,18,ITC
Life Science 302,0,3,Life Science Building
ITC 301G,2,6,ITC
Life Science 223A,0,0,Life Science Building
ITC 105B Conference,6,8,ITC
Life Science 316,1,4,Life Science Building
Life Science 115C,1,2,Life Science Building
Life Science 115B,0,0,Life Science Building
Life Science 211,5,11,Life Science Building
Life Science 214,1,7,Life Science Building
Life Science 226A,1,1,Life Science Building
Life Science 203E,0,3,Life Science Building
Life Science 103,3,7,Life Science Building
Life Science 301 Makai,1,1,Life Science Building
Life Science 104,0,1,Life Science Building
Life Science 102,0,0,Life Science Building
Life Science 217,1,1,Life Science Building
Life Science 318,1,2,Life Science Building
Life Science 216,2,7,Life Science Building
ITC 501K,4,5,ITC
Life Science 320A,1,3,Life Science Building
Life Science 303,0,0,Life Science Building
Life Science 204A,0,0,Life Science Building
Life Science 100NR,1,5,Life Science Building
Life Science 218,1,2,Life Science Building
Life Science 226B,0,2,Life Science Building
Life Science 100TE,1,3,Life Science Building
Life Science 314 Mauka,1,2,Life Science Building
Life Science 302B,0,0,Life Science Building
ITC 501A,2,3,ITC
ITC 501 Cubicle 522,1,2,ITC
Life Science 227B,0,0,Life Science Building
Life Science 206,0,0,Life Science Building
Life Science 109C,2,4,Life Science Building
ITC 501G,3,5,ITC
ITC 501 Cubicle 503,2,2,ITC
ITC 501 Cubicle 531,2,2,ITC
ITC 301 Cubicle 331,2,3,ITC
ITC 115 Hallway,7,40,ITC
Life Science Exterior Makai-DH,4,28,Life Science Building
Life Science 201,0,0,Life Science Building
Life Science 101,0,0,Life Science Building
Life Science 115D,0,0,Life Science Building
Life Science 209A,4,28,Life Science Building
Life Science 227A,0,0,Life Science Building
Life Science 227D,0,0,Life Science Building
Life Science Exterior Makai-Ewa,1,10,Life Science Building
Life Science 225A,1,1,Life Science Building
Life Science 224,0,1,Life Science Building
Life Science 208,2,5,Life Science Building
Life Science 109B,0,1,Life Science Building
Life Science 221,4,5,Life Science Building
Life Science 313,5,18,Life Science Building
Life Science 318A,0,1,Life Science Building
ITC 103 Cubicle 1-SW5,2,5,ITC
Life Science 322,2,5,Life Science Building
Life Science 311,0,3,Life Science Building
Life Science 108,2,7,Life Science Building
Life Science 319B,1,2,Life Science Building
Life Science 114,0,1,Life Science Building
ITC 601 Cubicle 636,2,4,ITC
Life Science 305,2,7,Life Science Building
Life Science 322A,1,2,Life Science Building
Life Science 201A,0,1,Life Science Building
Life Science Exterior Makai-Middle,1,10,Life Science Building
ITC 601A,0,1,ITC
ITC 601F,1,1,ITC
Life Science 301 Mauka,0,0,Life Science Building
Life Science 202,1,1,Life Science Building
ITC 401 Cubicle 425,0,0,ITC
Life Science Exterior Ewa,3,21,Life Science Building
Life Science 205,1,2,Life Science Building
Life Science 109D,0,0,Life Science Building
Life Science 308,1,6,Life Science Building
Life Science 314 Makai,1,2,Life Science Building
Life Science 110,1,2,Life Science Building
Life Science 320,1,2,Life Science Building
Life Science 227G,1,1,Life Science Building
Life Science 319,1,1,Life Science Building
Life Science 115A,1,6,Life Science Building
Life Science 105,1,2,Life Science Building
Life Science 303A,2,2,Life Science Building
Life Science 101E,1,3,Life Science Building
Life Science 113,1,1,Life Science Building
Life Science 203B,1,1,Life Science Building
Life Science 112,0,4,Life Science Building
ITC 501 Cubicle 516,0,0,ITC
ITC 501C,1,4,ITC
ITC 108 Training,4,14,ITC
ITC 105A Conference,9,16,ITC
ITC DC-N13,6,13,ITC
ITC 601C,4,6,ITC
ITC DC-D08,1,2,ITC
ITC 101 Cubicle 114,5,17,ITC
ITC 601 Cubicle 625,2,2,ITC
ITC 401 Cubicle 402,0,1,ITC
ITC DC-J01,0,1,ITC
ITC 401C,1,4,ITC
ITC 301D,2,8,ITC
ITC 301 Cubicle 337,3,4,ITC
ITC 104 Project Room,3,11,ITC
ITC DC-F19,1,5,ITC
ITC 601 Cubicle 617,2,2,ITC
ITC 601 Cubicle 603,0,1,ITC
ITC 601 Cubicle 607,0,0,ITC
ITC 411 Cafe,2,5,ITC
ITC 030,0,0,ITC
ITC 301 Cubicle 3-SW3,8,12,ITC
ITC 210,6,13,ITC
ITC 301H,1,5,ITC
ITC 301K,1,4,ITC
ITC 401F,1,7,ITC
ITC DC-C01,2,2,ITC
ITC 410,1,2,ITC
ITC 401K,3,3,ITC
ITC 401J,1,2,ITC
ITC 301 Cubicle 307,8,8,ITC
Murakami 153,0,0,Murakami
Frear Q 427A,0,1,Frear
Frear 804B,4,8,Frear
Frear 301C,3,3,Frear
Laulima 112,2,5,Hale Laulima
Frear D 1001C,0,0,Frear
Kahawai 416,2,3,Hale Kahawai
Anuenue 310,1,2,Anuenue
Anuenue 312,0,0,Anuenue
Anuenue 313,0,0,Anuenue
Anuenue 315,0,0,Anuenue
Anuenue 305,1,4,Anuenue
Anuenue 307,1,3,Anuenue
Anuenue 302,1,5,Anuenue
Anuenue 304,0,2,Anuenue
Anuenue 215,0,1,Anuenue
Anuenue 212,0,2,Anuenue
Anuenue 213,1,1,Anuenue
Anuenue 202,1,2,Anuenue
Anuenue 210,0,0,Anuenue
Anuenue 207,1,3,Anuenue
Anuenue 205,0,3,Anuenue
Anuenue 204,1,3,Anuenue
Anuenue 111,0,1,Anuenue
Anuenue 110,0,0,Anuenue
Anuenue 107,0,1,Anuenue
Anuenue 105,1,2,Anuenue
Anuenue 104,0,2,Anuenue
Lower Campus 4-7,0,1,Lower Campus
St John 011 Mauka,1,3,St. John
Parking Structure Storage Room,1,3,Parking Structure
Ilima 202LT,2,7,Ilima
Lehua 202T,4,27,Lehua
AgSci 220 Makai Ewa,3,3,Ag. Science
AgSci 204 Mauka Ewa,0,4,Ag. Science
CBA D105,0,0,Shidler CBA
CBA E202,1,1,Shidler CBA
CBA C103,2,3,Shidler CBA
CBA E203,0,0,Shidler CBA
Biomed T208,0,1,Biomed
Kamakakuokalani,1,4,Hawaiian Studies (Kamakakuokalani)
Kamakakuokalani Kanewai,1,3,Hawaiian Studies (Kamakakuokalani)
Stan Sheriff Court Lower JJ Tunnel,0,0,Stan Sheriff Center
Stan Sheriff Court Lower BB Tunnel,0,0,Stan Sheriff Center
Auxilliary Svcs 212A,0,1,Auxiliary Services
Auxilliary Svcs 201,5,9,Auxiliary Services
Auxilliary Svcs 203,2,3,Auxiliary Services
Auxilliary Svcs 202,2,2,Auxiliary Services
Auxilliary Svcs 200B,2,4,Auxiliary Services
Auxilliary Svcs 212,0,2,Auxiliary Services
Auxilliary Svcs 208,2,3,Auxiliary Services
Auxilliary Svcs 206,1,3,Auxiliary Services
Auxilliary Svcs 124,2,3,Auxiliary Services
Auxilliary Svcs 103,3,6,Auxiliary Services
Auxilliary Svcs 108A,1,7,Auxiliary Services
Auxilliary Svcs 102,5,7,Auxiliary Services
Campus Center 105A Dining,0,0,Campus Center
Campus Center 307,0,1,Campus Center
Campus Center 309,0,0,Campus Center
Campus Center 310,0,1,Campus Center
Campus Center 308,0,2,Campus Center
Campus Center 105C Dining,0,2,Campus Center
Campus Center 203D,0,1,Campus Center
Campus Center 204B Dining Makai,0,0,Campus Center
Crawford 115 Mauka,0,0,Crawford Hall
Crawford 115 DH,1,2,Crawford Hall
Frear D 1105,0,0,Frear
Campus Center 202-A Exec Dine,0,1,Campus Center
Saunders 242,0,3,Saunders Hall
Gilmore 514,1,1,Gilmore
Music 7,1,3,Music
Music 9,4,5,Music
Kamakakuokalani 108B,0,0,Hawaiian Studies (Kamakakuokalani)
Kamakakuokalani 108 Exterior,0,0,Hawaiian Studies (Kamakakuokalani)
Biomed B101AAA,0,0,Biomed
Biomed T101 Hallway,0,4,Biomed
Ilima 536,5,8,Ilima
St John 411B,0,0,St. John
St John 415,0,0,St. John
St John 412,2,2,St. John
Admin Services 2 BET,1,1,Admin Services/Bookstore Warehouse
St John A300C,0,5,St. John
Admin Services 2 Parking Ofc,2,3,Admin Services/Bookstore Warehouse
Admin Services 2 100 Mauka,1,2,Admin Services/Bookstore Warehouse
Admin Services 2 100 Ewa,0,3,Admin Services/Bookstore Warehouse
St John 402A,0,0,St. John
Admin Services 2 100 Makai,0,0,Admin Services/Bookstore Warehouse
St John 409,0,0,St. John
Admin Services 2 102 Hallway,1,5,Admin Services/Bookstore Warehouse
St John 408,0,1,St. John
St John 410,1,1,St. John
Sakamaki B207 Hallway,0,0,Sakamaki
Sakamaki B301,1,8,Sakamaki
Sakamaki C400,0,1,Sakamaki
Sakamaki C101,2,9,Sakamaki
Sakamaki C203,0,0,Sakamaki
Sakamaki C202,1,3,Sakamaki
Sakamaki B103,0,0,Sakamaki
Sakamaki A204 Hallway,0,0,Sakamaki
Sakamaki A411,2,3,Sakamaki
Sakamaki B101,1,9,Sakamaki
Sakamaki D103,2,10,Sakamaki
Sakamaki C305 Hallway,1,2,Sakamaki
Sakamaki C204E,0,2,Sakamaki
Sakamaki D414,1,10,Sakamaki
Sakamaki D201,0,0,Sakamaki
Sakamaki C201,0,1,Sakamaki
Admin Services 2 103,0,2,Admin Services/Bookstore Warehouse
St John 405B,2,3,St. John
St John 312 Hallway,1,1,St. John
St John 307,2,7,St. John
St John 303,0,2,St. John
St John 403 Hallway,0,1,St. John
St John 417 Hallway,1,2,St. John
Frear D 304B,3,5,Frear
Frear D 510A,7,13,Frear
Frear D 701H,3,5,Frear
Frear D 501C,4,5,Frear
Frear D 404B,1,4,Frear
George 227 Makai DH,0,0,George Hall
George 227 Mauka DH,0,0,George Hall
Frear D 1209,1,1,Frear
Frear D 605,6,7,Frear
Frear D 409,4,7,Frear
Frear D 406B,4,5,Frear
Frear D 206B,0,0,Frear
Frear D 205,7,7,Frear
Frear D 709,3,3,Frear
Frear D 1009,0,1,Frear
Frear D 405,6,9,Frear
Frear D 108H,3,3,Frear
Frear Q 1223H,0,0,Frear
Frear Q 1127H,1,1,Frear
Frear Q 1227H,1,2,Frear
Frear Q 1123H,0,0,Frear
Frear Q 1023H,0,0,Frear
Frear Q 923H,0,0,Frear
Frear Q 1027H,0,0,Frear
Frear Q 927H,0,0,Frear
Frear Q 823H,0,0,Frear
Frear Q 827H,0,1,Frear
Frear Q 723H,0,0,Frear
Frear Q 727H,0,0,Frear
Frear Q 623H,8,8,Frear
Frear Q 527H,7,11,Frear
Frear Q 627H,2,6,Frear
Frear Q 523H,5,6,Frear
Frear Q 423H,5,5,Frear
Frear Q 427H,11,15,Frear
Frear Q 323H,5,9,Frear
Frear Q 327H,6,9,Frear
Frear Q 230,5,7,Frear
Frear D 103H,0,0,Frear
Frear D 109,0,0,Frear
Frear D 805,9,9,Frear
Frear D 609,2,4,Frear
Frear D 1005,0,0,Frear
Frear D 909,0,0,Frear
Frear D 1205,0,1,Frear
Frear D 1106B,0,0,Frear
Frear D 1206B,0,0,Frear
Frear D 906B,0,0,Frear
Frear D 706B,0,1,Frear
Frear D 806B,1,1,Frear
Frear D 606B,0,1,Frear
Frear D 1006B,0,0,Frear
Frear D 506B,1,1,Frear
Frear D 106B,0,0,Frear
Frear D 306B,0,1,Frear
Frear D 309,2,3,Frear
Frear Q 223H,6,10,Frear
Johnson Hall B Conference,6,13,Johnson
Frear Q 830,8,9,Frear
CBA G103 Makai,0,1,Shidler CBA
Dean Hall 2B,4,9,Dean Hall
Johnson Hall A 113,4,6,Johnson
Kahawai 3C,2,5,Hale Kahawai
Johnson Hall B 128,1,3,Johnson
Mokihana 1178,2,3,Mokihana
Sherman 233 Hallway,1,2,Sherman Laboratory
Sherman 115 Hallway,0,0,Sherman Laboratory
Sherman 106 Hallway,1,1,Sherman Laboratory
Sherman 222 Hallway,2,2,Sherman Laboratory
Sherman 237A Hallway,1,1,Sherman Laboratory
Sherman 215 Hallway,1,1,Sherman Laboratory
Sherman 103 Hallway,2,8,Sherman Laboratory
Sherman 111 Hallway,1,5,Sherman Laboratory
Sherman 228 Hallway,0,1,Sherman Laboratory
Sherman 207 Hallway,1,1,Sherman Laboratory
Sherman 202,0,6,Sherman Laboratory
Sherman 212 Hallway,1,1,Sherman Laboratory
Sherman 131 Hallway,3,5,Sherman Laboratory
Sherman 121 Hallway,1,3,Sherman Laboratory
Sherman 101 Hallway,2,9,Sherman Laboratory
Sherman 242 Hallway,1,3,Sherman Laboratory
Sherman 123 Hallway,3,4,Sherman Laboratory
Hemenway 211,1,3,Hemenway Hall
